left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y,left_eye_inner_corner_x,left_eye_inner_corner_y,left_eye_outer_corner_x,left_eye_outer_corner_y,right_eye_inner_corner_x,right_eye_inner_corner_y,right_eye_outer_corner_x,right_eye_outer_corner_y,left_eyebrow_inner_end_x,left_eyebrow_inner_end_y,left_eyebrow_outer_end_x,left_eyebrow_outer_end_y,right_eyebrow_inner_end_x,right_eyebrow_inner_end_y,right_eyebrow_outer_end_x,right_eyebrow_outer_end_y,nose_tip_x,nose_tip_y,mouth_left_corner_x,mouth_left_corner_y,mouth_right_corner_x,mouth_right_corner_y,mouth_center_top_lip_x,mouth_center_top_lip_y,mouth_center_bottom_lip_x,mouth_center_bottom_lip_y
75.036716701,44.0448707634,28.4087940086,37.1250167294,61.791683588,41.4228948207,81.792224202,45.6737395295,37.0586115516,38.5846734396,16.1720052534,37.2196241083,57.4044494572,30.5672658469,90.6759726358,34.1660224352,39.0032601072,26.1536964455,12.419992098,22.6907419925,43.1202054332,55.9429112042,57.2474441623,90.8107901245,,,40.3682853569,84.1607306479,39.54064054,92.510180853
73.995207373,44.3236866358,28.2868202765,37.5550230417,60.5109677419,41.7489400921,79.7520221196,44.8365124422,36.0376036866,38.1920737325,16.6107428571,37.3044497695,60.4092545094,31.0052360764,84.4634872475,31.7309977908,37.4126304147,27.6058501644,15.9664233897,22.7347634261,42.8972745227,56.904805793,57.3830536766,90.1310579793,,,40.1272801416,81.8329671298,39.7230141772,90.2587209154
66.4570321942,39.515599961,30.4161881953,35.7425110645,58.3843652968,40.1755792071,75.0706330245,40.6985816282,39.0392528792,38.0940295702,22.135316525,35.7435072596,58.2789067623,30.0939733003,80.9721792168,32.6910354472,42.9085389543,28.9921704639,20.4921201833,25.0638411661,48.4407609822,56.3540918004,63.6828410007,75.7993035856,29.6060325147,73.1652161882,46.8587109418,74.1831246395,46.6486798107,75.4377954571
70.2950819672,41.0907549907,27.6098583696,36.1160700344,63.4518568084,43.0320954612,80.7550244228,43.2524376047,38.3114977138,40.3627523142,22.4167726106,33.932062005,60.2229508197,32.0149882906,86.662295082,28.9873536299,37.1709601873,29.5269320845,22.1526932087,23.7414519906,39.7209706969,64.064107925,59.1009702243,92.9723653398,29.5012378723,87.3838742054,42.7401806626,92.9530946807,42.6438273668,94.8801605886
66.5320443969,35.6319369853,32.2062298605,36.433941998,62.1324740424,36.7547440028,75.3311851054,35.4715359826,40.5337916222,38.5952309345,24.9446473325,38.1818546364,63.3574411054,34.1119463871,78.5382502714,26.0918962622,43.7369613345,33.4531565558,16.4974339447,28.5551973721,53.4940141462,59.2370071848,60.9480082392,70.735696384,36.4765438636,72.0311254327,49.9975845608,72.0716075902,50.3416829019,72.8205275093
57.3886749066,40.9092267892,32.1740730095,47.8305260133,53.6827824088,43.8158091406,67.8160390917,39.6557631504,38.9682092555,47.539867778,29.3038229376,50.1376257546,44.3653348663,36.7752227652,74.3848807129,32.1201494682,36.4857717735,39.5001437194,,,40.5845932739,61.1792181661,59.9798792757,76.1468238,38.9001437194,80.7814889336,45.5644725495,77.2016096579,46.8430008624,79.1513653349
63.8302724255,34.6486644519,31.5961727576,38.1668837207,55.899003322,37.4265780731,69.9375415284,35.8358803987,38.3003322257,39.3707641194,24.3375415284,40.4817275749,55.236690269,30.078772378,73.1051288071,28.3139883248,37.5888497375,32.221724443,18.6174211658,35.9718905559,49.3531048884,59.4969226387,67.1330232558,72.3422876127,32.7437304223,75.6783825343,50.378433792,74.7829824396,50.8615700048,86.1623920264
64.016262505,34.7245458184,31.1220808324,37.4677871149,57.2693717485,36.1085234093,71.15857543,34.6009763904,38.6103881551,37.7890676269,22.8607231691,39.560064666,56.7753501402,32.9938055221,75.8951900759,27.9117086833,40.0106282515,30.5147338936,16.0720928373,33.9711795117,59.138407363,60.8026890756,63.2001920768,81.1907482993,35.8712444977,82.558335334,51.2338055221,81.7605762304,51.598495398,82.5811284514
69.6316734696,37.9595918367,36.0582857141,36.3715102041,61.2439183675,37.2662040816,74.6419591838,37.7135510204,42.2316734693,36.8859591837,25.6351020408,35.6110204081,62.8349387755,31.7245714286,80.2839183672,30.3007346939,46.781877551,31.8083265306,20.942311837,27.5061061224,57.5632653062,59.8248979594,62.0932244899,76.0645714286,30.9882448978,75.6217959182,46.7252244898,77.577387755,46.485387755,79.0164081634
64.1738469935,35.9884274836,28.7840518243,35.4220196948,56.8334208564,37.1943439786,74.1966292443,36.9486851132,37.2309374263,36.6100339244,20.8409160819,36.2688963096,53.5468264368,26.7039880172,80.0874742556,25.8978468452,37.3309867068,26.7349934469,16.4333270924,25.2777382512,43.6103505384,55.0724737365,62.3721400487,73.9241340572,30.3853211009,73.8594270738,43.175734881,73.3417712041,43.0678899083,74.3986519381
65.3680871804,37.9583086984,30.5666510801,38.677100852,58.9947295424,39.4649494751,74.1432993856,37.6483106796,36.4883693285,39.9942143846,22.775871607,39.2522353873,59.280364573,23.791638597,80.6353081039,27.1667921536,40.322726372,23.444660194,12.185932237,31.1097285516,52.9531996404,61.2736275472,65.9093956805,83.8108499399,35.5305884682,84.7205547849,51.9512423222,84.6552802942,52.1783237569,85.7240340093
64.9714633793,35.5582488346,29.1309230291,40.4006248837,54.9451569459,37.6128457477,72.5515450121,35.5930367761,35.6009530716,41.3288304156,19.8409613591,42.7256189784,46.7298123601,29.4708959942,77.5794963962,24.0886106944,36.446693744,32.1955138331,13.763314898,35.4849434407,41.2291801286,58.5785973271,65.608226707,77.2140584484,32.6143802343,82.1204709627,44.6078330471,79.1102565213,44.6315355231,80.2005704133
64.5390171408,36.0674189675,31.1812644395,40.9616353968,58.0062975384,37.9012862287,71.7669560878,35.5590464757,38.4698886893,41.6009603843,23.8575065937,43.1713256733,52.6334419482,31.7943405935,75.144297719,28.3081461156,39.9835362716,33.2552220887,18.1367175441,37.1730406447,50.5939262561,60.8289871377,69.7392557022,77.2388955582,37.7277310923,81.3090036016,52.8845138057,77.9380552219,52.8096038416,79.2614645857
67.4917912004,35.2911564627,27.5026755542,40.2897959182,57.8734510644,38.4016870747,76.044553288,34.9738775511,36.3104578671,41.1057414964,18.4033558264,43.1632653062,56.3529191231,28.48902192,82.1981557067,25.8054482236,32.8006046862,31.635978836,10.3602600151,34.4912592591,49.0846255182,61.6558726009,70.8585607338,75.3598154298,33.2062069924,80.5258653164,51.8320936138,81.6130762009,52.2193952013,82.24935738
64.3043392115,33.5216960571,26.1858529817,32.7101248266,57.4820685558,34.1303744798,71.0251634638,33.4709728552,32.2979988107,33.6485040618,19.3382207254,32.9637408362,54.19192907,21.8934021178,83.9918101878,23.0663761617,,,,,33.2173568454,48.6657420247,58.1449193578,74.2113413909,22.3615264516,71.9657237965,39.4621438481,74.3330770756,39.0823285123,76.8891206661
61.0985921639,32.0523845904,29.7125395613,43.5930590421,54.2830077484,36.1188257121,68.7446469495,31.1360034923,37.0435883445,42.7053148533,23.6987886063,47.0867619773,49.3567608862,27.3541853105,71.8339408489,23.3645749209,33.8970206264,33.9797882788,14.1983193277,44.8087307648,51.0196573173,54.5906938776,72.3516692791,63.5496145812,40.1038901678,74.5645223625,55.2742928743,66.4527685702,58.7590265198,77.2655942379
67.0346010537,35.0724844698,31.2407776838,40.2859935904,56.3474679496,37.2358104586,72.3945183309,34.6465277225,36.5125884115,39.6822355982,19.9297988084,41.946001084,55.7049665883,31.18540726,,,37.2672566375,33.9351995664,12.4859873577,37.969638432,58.7997832762,60.8579375116,67.6425644559,79.5392162642,37.9201877182,84.1077551839,55.2806356137,82.0922233079,54.5281703805,82.9521835752
65.710900028,38.4802031412,29.2071851781,37.7895231825,57.7041286562,40.0406282327,74.408351359,40.5522430168,36.9069876799,39.682497884,21.0274880091,39.1171635473,56.0963039593,29.0344399512,81.0202200695,31.6697075144,37.8399322861,28.6216872004,14.283180288,31.6779625694,46.7272137684,58.7842678456,65.7320366502,76.1099420271,27.8057317506,75.7981579585,46.4228782093,77.4823857799,46.0673700462,79.8383599592
66.4208765477,33.9666778187,29.4771495484,38.0426898628,57.8794245569,35.7320843091,74.7546336567,33.862830378,36.5128136501,39.0552024088,20.4403452659,39.0032786886,53.0705965003,30.4641999098,78.5579166744,29.9136478857,36.5216503645,31.4681477184,14.841019739,30.709465373,46.9543736069,59.9373813514,68.4606222814,78.4881900299,36.1405152225,82.4234192034,50.5308798929,79.7688859153,51.6951488792,81.0961525597
68.8768486629,37.3869565222,29.78257899,36.7307583226,60.144364927,38.472207391,74.0194234782,37.7675514781,35.7388395731,37.715055622,20.0153211697,36.9074270685,59.5395207343,34.8917208805,81.66118547,30.8581409859,43.3106641262,32.4022457892,9.05674736279,32.0556100171,55.4184615306,63.8980479498,60.9984849835,75.5390785136,30.6753408788,74.6329204171,48.9090098922,76.1800196059,48.9974155602,76.6662507798
67.3816376673,36.0956726671,27.5384846813,32.7878453593,58.4778619063,37.6874091161,74.7931605075,37.7371508799,36.8401945545,35.6231259088,19.579802437,33.9319059319,57.252449481,31.3021711878,80.6630095772,33.2582259439,38.3749686607,27.0485283057,13.6591301208,25.7066126461,47.7448728877,63.2775409918,60.8678349295,80.6746202677,25.8262876071,78.5683933961,44.8121091986,81.3530079476,44.4218770371,82.359396154
65.4672293302,38.4480395258,31.5874519647,36.4458131809,58.2750215378,39.4754977816,73.7659306287,39.9233642013,38.2527580871,38.8695608618,21.7607358236,36.682918932,57.3380134724,29.7255756245,80.7810612245,31.0060111315,38.3025849011,28.1608409307,16.163809391,26.9526776656,47.0726530615,58.2444598925,64.3154049791,73.5344711051,29.3224550716,71.6331724036,47.0661743973,73.9197105753,46.8415645336,76.1827085815
62.585771936,38.3870863599,30.1721664938,34.7517122104,55.2279488065,40.3462700334,73.905499827,38.6047734346,37.6388331601,37.9734809177,25.2089011878,33.3802836388,52.4474576271,33.3369492355,78.8881355932,32.4962712694,37.3694915254,34.5030509304,22.5084745763,24.1979661847,38.3253956919,61.487374611,63.3012061554,81.0357110541,35.1474415989,77.6073241063,42.7681495431,79.414680269,44.5755057058,83.1970854346
66.3231458435,34.1431956983,27.6680935791,34.9137283013,58.1041314088,35.5815232244,75.7236436039,35.4017322837,35.912792434,35.8897362656,20.1749208562,35.3919722037,53.7461423596,30.4031856644,78.6261821801,28.4917869588,36.6391239424,31.1040318568,18.5158785465,25.7979890494,41.2846192133,58.7659532107,61.4411149826,78.9574912894,33.1428571428,79.5818815329,45.8313588849,79.2696864111,46.8348432059,81.8787456445
65.7667414428,34.6912035999,32.4926755586,34.504186405,57.8828629281,36.4568291822,74.1862638599,36.2948031496,40.3977965609,36.1032042421,25.9678997269,35.9411782095,53.1558412339,25.9399003699,81.175510204,27.1863731316,40.1198135947,29.5235095612,,,36.8305961756,58.5358830146,61.1995500563,79.4880925599,33.7923188175,78.6784509082,42.457207135,77.5070544756,43.0773581873,78.0927526919
69.9787868924,37.872455303,30.4428604773,37.1687496406,61.4981154355,38.9150031617,79.0183499858,39.76635125,39.1209541819,37.9550445532,22.4220866914,39.0015521699,57.5356136823,35.5718309861,85.5114688131,37.7674044264,41.7416498995,35.2177062375,16.3154929575,32.8096579477,49.9122736421,59.6281690141,70.3202529465,77.0192354123,33.3319229665,76.9210922677,51.6740672606,76.6630870939,51.7231388329,81.304144869
65.9258903561,36.5291716687,27.7098743498,38.7642801123,57.8311580631,36.5179031611,74.8623801518,35.5713485396,36.0170180072,38.3693189277,18.7328179269,38.648214486,59.5941843407,26.6355075363,80.4545818328,18.4453514742,37.0537548355,29.365559557,11.9232759768,26.6705082033,50.3070561556,62.1786848075,62.8987595037,73.1556622651,32.6786714685,74.4361744696,48.9923969587,78.6874749898,49.1716686676,80.0192076831
58.5976965044,38.5758739138,18.9226106286,33.1186098202,52.700747626,38.4982824813,70.9347342896,40.4380682966,30.9715255609,36.2724429177,12.2497474237,32.135785007,52.9257627802,28.141119418,80.8017781369,36.4776722571,45.8209739339,27.9426146695,6.40193978566,23.7494443324,46.0107496463,66.8273186505,56.7241867043,94.1175995149,9.77813699739,83.5473833099,36.8866437667,76.9068498687,35.8569407962,78.5249545364
67.9731547739,33.3069252338,24.3829239274,36.9707592921,57.3574304513,36.1252591247,77.0028879226,33.1674700572,31.9611106119,39.4446301519,13.0782735427,37.503111249,51.6564960805,27.012066624,82.9140136446,24.5554590626,32.8729564351,29.3406045962,6.00149882904,29.5116226159,38.7901823818,61.6623778521,65.6768149883,79.9531615924,30.6885245902,83.7470725999,47.8055269321,81.0902107727,48.0,83.494145199
66.3547521863,33.742740525,31.7477317786,38.2298309036,56.5207696792,36.4027521863,71.7553819244,33.9308221572,37.4492921285,39.0165495042,20.4504741691,40.0278913119,53.9718999124,31.7235310936,76.4163080755,29.6527672452,41.4805179878,32.8925106854,14.7943838773,38.2030179741,52.5092944605,60.6561399415,64.6757833004,71.9919198599,34.5457849333,74.8199884312,50.3364135047,75.4582643493,50.6093930962,76.5749990433
72.7795618494,38.5980241566,28.4328896293,34.5382057476,64.4273219498,38.8914618909,84.3017642645,40.3956284881,38.4831320284,36.6250728863,19.4150470637,35.0964531446,59.1689669461,30.2506956572,92.3448936429,29.1336610882,41.259179357,28.761316232,14.115239332,23.2133778729,46.3682845506,61.9130568086,66.9000464057,87.0750482057,30.0401546938,84.5722160522,46.4728910535,85.3559311702,46.1695174592,87.0497670722
65.7152302247,40.9765287757,28.6092089732,36.6544508533,58.8883116885,40.9519715147,73.8682408502,42.0570482563,38.6776859504,38.2015582913,19.8285147578,36.8499266507,57.4240241621,33.452089916,78.4666283115,33.1136854635,43.9186100961,31.3293710765,17.6768829913,29.2989443605,54.2769438355,61.1489289933,61.2707006241,82.1821851911,28.2531124982,78.8362233092,48.0452824241,80.8184853033,47.1822701117,82.4813626861
71.7881963598,33.8329840044,25.5117484832,35.5803640375,60.7342702703,37.029524545,82.7034969665,36.1179746277,36.4823827907,36.7365471594,16.5826365139,37.0685493657,57.0713734145,23.6231660231,87.6099282954,23.0804191947,35.7595146169,25.2514065086,11.191174848,24.6724765582,45.4464423606,51.5536679537,63.8823166022,81.1187203531,27.6096194154,80.1688251516,45.163993381,76.7211472696,44.8523772752,82.0691009377
67.5440665156,39.1239103046,32.6540851597,37.800594608,59.3545416984,39.9953398839,75.7827886116,40.6002842027,39.3872794157,38.943064752,24.6476835475,37.6575580753,56.9717309144,33.8708994708,81.6973544972,35.0361300077,41.5679516249,33.9561602418,20.7216931217,29.3066061979,41.2254976065,59.3076341647,62.4592592593,78.835676493,31.8782161753,77.1602237339,44.5762660622,77.5047619046,44.9699168557,80.9726379443
66.8722321703,34.743303762,34.638839313,35.4450894765,58.6924107413,35.5522323338,74.7102678847,35.2575894765,40.5049107413,36.8111609048,23.7906250275,36.6236609048,60.0714285713,28.5507653062,77.2150510207,25.442857143,42.526785714,28.4505102038,20.136479592,27.0469387755,52.5875000003,59.6973214282,63.609196332,69.7296687533,30.4186351072,69.8720156925,48.9237371483,73.312066713,49.303328985,77.440127937
68.6060369887,35.4811630849,33.0194016268,37.1213292395,57.7212979604,37.5934982842,73.5686992957,36.0368314972,38.461771141,38.7117933897,21.8613015725,38.3141773525,55.6467401119,26.8358316777,78.509662272,26.8979591839,39.0885172477,29.2022683765,15.8230088496,30.0353982299,48.5662300885,56.7738053097,64.6292216003,72.7646017699,33.7473722234,75.5499367888,49.5088314971,73.184612606,49.5530431642,75.3288784541
63.9933361097,38.485214494,25.7292794669,36.9733444398,58.3032069972,39.6672219909,74.2190753853,39.8871303624,38.4839650144,39.4748021657,18.0874635571,37.3427905038,57.0727197002,32.1176176594,80.0649795918,29.0870204082,43.7612661389,30.6002498958,13.7932528114,28.6690545605,53.4575698438,60.8789554545,63.8502857143,79.2029387755,29.1438367347,78.3276734694,47.9539591837,80.6233469388,48.3937959184,82.9817142857
66.9951253643,35.2521516036,29.3468921285,40.0667055393,59.3918134113,38.1198367345,74.2085373762,36.3965947524,37.5884613411,41.0196188923,22.3329026238,42.3219162684,52.8677317786,26.3017609328,77.8685947524,25.5091311952,34.6372478137,29.9016209911,13.8637434405,32.2464839649,48.7314285712,56.6857142855,67.0375556851,79.0768848982,36.5933751601,83.3825212827,51.7146122447,77.5624023322,51.6183323613,82.0634868804
67.9233908946,37.5736263735,29.0486656201,38.4301412872,59.6345368916,39.2313971742,75.9359497646,37.0762951332,36.9507064364,39.839246468,21.5610675039,39.0103610674,56.7603498541,32.1822830231,78.0487104733,26.8774164612,40.7424086118,34.5935860056,13.3520735591,30.3193792331,48.3403450623,61.9164835933,66.0224157885,77.5401623684,32.9349647903,78.2224893473,49.3054047993,79.6284368693,48.9367122673,80.193765418
66.0850543075,38.4984737628,28.4781211233,36.6627454987,57.1358790207,39.3143529909,77.1249201166,38.9319096026,37.7332511204,38.9319096026,19.0359339192,35.3556389333,54.441151803,28.3350293543,83.4809057872,33.1643276489,40.0811853508,29.6782778867,15.4549622589,27.951244059,42.8228273944,55.5694416612,64.2504892366,71.9906066538,26.9991613085,70.3373776905,45.1602035224,72.3598993572,44.9704042494,77.8752429409
66.5996860283,40.7472527472,31.6473855814,37.3138509841,60.1251056634,41.245743268,74.9059292359,42.8639053253,40.4946262529,39.347421809,24.259871996,37.5022340296,63.4914623835,32.2314696295,80.5514309868,32.7137302256,43.3872237654,28.7652215915,18.4109474704,27.8784649199,54.5070402126,59.9788431349,63.55570575,77.382924355,29.3917158936,74.3803884293,46.8977175843,78.3202024615,47.8329669506,79.2899404158
66.1694467383,37.9943848059,31.1911213873,39.1109760527,57.7598678777,40.1281585465,72.0395838148,37.4672171759,38.1492320396,39.6336251032,23.6696944675,40.404293972,58.6977468447,30.9311312962,76.9955408751,27.1713106049,41.0579214343,31.025126814,17.4023829187,31.2757815266,51.0425981238,58.4593237124,64.315205851,74.1800165155,32.2212103336,74.5140969683,49.882930282,74.4472808779,48.902960953,78.3448861623
60.2353409655,38.9973120954,42.495171727,36.8816326531,55.3863613739,38.9316077649,64.2958685912,39.1287207565,44.1903434546,37.0524639126,40.050970632,36.4085614736,48.8645097061,30.899950224,74.1216525635,36.5326032855,43.3298158285,31.8632155301,34.1053260328,27.781582877,44.461921354,55.1686411147,61.4790276638,69.8286574841,45.8477118738,69.4607135005,52.149195199,70.7461088189,51.5907083895,71.5148496193
68.82062588,38.0006533003,29.9994013904,40.0577961573,59.1520544517,40.7337145248,77.1667483291,38.7647349328,37.7871564923,41.4977961573,20.8010340437,42.3794288107,59.6004291781,30.1530761552,83.3090913099,30.2996521189,36.6246468651,32.0219196928,13.1475747563,32.9087042731,49.370340136,60.6024489797,70.8675553387,72.6844437664,31.4542220053,75.3777770997,51.000888672,77.1911104331,51.5075553387,84.7377770997
68.6992481204,40.3109559613,35.5563909777,35.1476906552,60.6584317939,39.6987110634,74.8808807735,40.1562620836,43.3319011813,37.7803437164,28.3114930181,34.0252416758,64.9203007516,32.9417830288,82.2337271754,30.4575725027,48.7222341568,29.7224489798,20.9903329756,25.7766100964,55.6665950589,60.8687432867,58.3278731893,78.3818478695,29.8114392467,73.6153602215,48.9991943488,77.6415146975,44.8423737259,81.3757250267
66.3110370678,34.9254477301,30.0994585587,37.2804664725,57.5640416496,37.1948754684,73.6343856725,35.6142274051,38.2863140356,38.4782340689,22.4975593502,38.7537459389,56.1962293486,26.698626587,79.4997639869,25.9119588097,35.7819797309,28.3091821889,15.7840899624,32.1258141478,48.0949382204,59.1135915592,65.6439816744,72.7556851311,33.9331945025,74.4029987507,49.6311781205,75.0152503125,49.6741913091,76.7138136888
55.7161903991,34.4933332171,28.573333256,38.5885713124,50.2876189698,35.6933332171,60.7828570658,35.0457141694,32.573333256,38.055237979,23.5066665893,39.274285598,,,63.1914376418,27.4381617536,,,19.5285018898,33.129505669,36.8253968258,59.0480725627,56.117913832,73.4943310658,35.6961451244,76.9410430836,42.5723356009,73.132426304,42.7446712018,76.4585034018
66.1635753037,35.6784982347,29.6522173428,39.5006974943,58.6260914491,38.3780935157,72.9072177734,36.5942223372,35.8799965557,41.1311461294,20.4308275208,41.3717041248,52.5356066479,29.6338241624,78.4756393697,26.3329716699,36.4647894603,30.8341341598,12.3919056231,33.9682769308,45.3235393418,56.1387593624,63.7052957894,77.0940842159,36.6510634633,79.9055541205,49.3273400498,76.5268578317,49.4506501335,78.0065788342
66.8313364057,37.6156243143,27.2761623876,38.3128022823,56.0820715381,38.7401220103,74.1927935045,37.5838139128,34.5586236557,39.3842826421,18.1974737765,39.2512091288,61.0183892914,17.9416282642,80.3918367345,19.7898617512,36.4632872506,20.1199034453,12.5022602591,22.9582620145,49.4449620346,56.1627623453,63.186420799,75.7439542405,25.2988631954,76.8989246157,44.8201271845,79.4353301461,44.8880666183,81.6999779406
64.7457047933,35.9210251542,34.1353583293,39.4445182727,59.0200284763,37.4845752253,69.9428571431,35.2603701946,38.9801613671,39.2903654482,26.9562411014,40.7438063598,55.5595193734,31.3367005927,71.9019664543,28.7751919706,44.6529666121,31.7952558846,21.2732684636,33.2084449369,61.0623548673,52.0606571304,60.8651161749,75.5265306121,36.4278310393,76.397501661,54.2221166497,75.7110583769,52.8689130426,78.8070242054
66.5809246149,36.0526447313,29.0569596,37.6056243233,58.4936276552,39.4132444815,74.2037484382,36.7903373593,36.936609746,40.9159516869,20.7620158266,38.9214493959,57.3321116199,29.0039150356,81.8019158684,29.7516034986,39.0392336527,30.7117034567,15.4190753853,31.8332361517,49.4473077624,62.3231880921,66.5591836736,74.3518533943,32.9201999167,76.3463556852,49.4113286131,74.0599750104,49.2167430235,84.6405664305
62.6463821893,39.3564377783,29.5559678417,35.9199504561,55.7506493506,41.154335119,73.7296227582,40.3577983227,37.9309833022,39.7888434681,25.4594928881,34.6910079701,52.3574167331,30.156727626,80.453744677,31.1606777982,36.8812792648,35.2678505168,21.4336955562,22.7898577612,37.446327749,62.9852622836,63.9244692019,83.6462585035,35.2329169446,79.4832900434,43.6004123063,81.5089672233,44.5305298078,84.8138528137
67.5797180729,37.0871449613,32.8607212285,41.1279915845,61.1810645908,38.5656217128,73.2759739111,36.5025407109,38.1798443089,40.9166421209,26.3748133811,42.1163896488,57.8114003965,22.3356196087,78.5396983136,23.9625499685,40.8491449786,25.649737008,15.8124944422,32.7298969074,52.6207447927,63.1238375762,62.926151904,81.5875447086,37.4392594149,83.5480749001,52.0893751314,82.6001262359,51.8954765414,83.7419734906
,,,,41.1223827907,43.1119249863,49.8226879223,39.4019488159,28.8188269184,47.168082296,,,31.9163492399,35.952397399,50.1258142153,29.7147801901,25.4379818929,40.9862639185,17.3619090854,42.4307647457,27.0173985948,63.2401895491,54.3809728673,63.9668467589,31.7765188133,74.3258521645,37.135567462,70.2284683807,41.7366485433,76.5073872996
67.3894238358,34.2990641561,34.0948472205,38.3574247378,58.5251099334,37.2894351111,72.3555756003,33.4179727139,39.808591724,39.799210734,24.3761416166,40.1196076222,55.8872477166,29.3422031798,77.0621445486,23.9355056942,43.0713721952,29.6425752621,14.2036125831,32.5274822416,55.1744244788,56.9267819706,67.0766519088,68.2843223454,30.961283773,74.0770112629,53.5824586518,72.6024641879,53.6315284455,80.6523636135
71.8214744993,38.2966182983,29.2214529148,40.2532735426,62.3484260875,41.2216297378,81.6933881078,39.1608262235,39.4136772997,42.916806822,20.5340580084,42.185553962,60.5289232931,29.23458816,90.8620064817,29.8540956751,37.82054954,30.2291154778,11.9628392812,34.1243474716,51.1663928197,63.3209340209,76.6607486043,76.6062048138,32.2350141852,79.9981696716,52.736890272,82.6997346025,53.1271163176,89.9039077513
65.7316048979,40.1439869389,30.5744457146,36.2826710202,55.979102041,41.3387755104,74.9800489798,41.7755951021,35.8132244896,38.7585306125,24.2932244896,34.3856326528,51.2636190477,32.8826666669,81.2944761907,29.7847619046,35.8464761907,33.982857143,,,40.8064,63.15776,64.5042283296,84.9661963821,32.9283757926,80.1229002771,42.3967997581,82.9951487629,43.6447997581,86.7985773344
67.3425636919,36.9974122982,29.5764172336,34.4169667867,58.7200170736,39.210807523,75.0356676003,38.2032279578,39.030012005,36.8044817927,23.2507082836,35.1795246098,59.9210884355,29.8943577431,80.8049619846,29.2849939976,38.0140856345,29.1721488595,18.4449331733,26.9955918367,45.297265573,60.4756035746,62.8649503423,81.9684141559,30.7497042435,80.6505536784,45.6719398049,81.0560492104,45.6111154748,81.9481393795
68.7659966241,32.1798373483,33.0888445602,38.1884057082,58.4784410003,34.3372717509,74.6024244285,32.8838422589,38.380236305,37.9254258096,27.8106245204,40.4852785025,54.4575725027,21.4272824918,83.4663802362,24.2912996777,39.5703544576,27.3538131042,19.6441675619,30.9454607949,38.5649838882,50.9068589843,60.5640632192,72.0848856837,34.6230474146,74.7252416755,45.0881080251,72.258339727,45.5313794692,72.7787018566
68.6310559005,38.0072168,28.0290659569,34.788173913,59.4229683527,39.8445524995,75.1580715763,38.4112440104,39.2347826087,38.199349305,18.155102041,35.0703342205,57.0808636501,32.2247855666,,,40.7060632946,29.2538302275,13.1038154393,26.8701567583,48.0331262943,62.2504584445,67.1432120675,75.8346051464,29.4686779061,73.9038154393,47.4491570539,77.3309671694,47.6427187221,82.2955102038
62.7081861956,37.1278147216,30.0554918594,40.0819995414,57.1578995644,38.5601467556,69.1536803488,37.3068562258,34.3301077737,41.0219674387,25.0870901172,41.4695711995,50.2660244705,29.7868074488,77.5405615033,28.9107074718,38.3039974123,35.5308111177,20.960452354,30.3165941954,37.9949552856,56.3547810138,63.6575097454,79.6804402662,35.726117863,81.4862646181,44.0486127036,76.6772758544,45.1281816097,84.5483146069
65.7273732361,40.0624800907,29.921152265,36.1589755167,58.9564794988,40.9540212593,73.5343823841,42.1347109142,39.149808141,38.2071106328,22.2828130673,36.7131767834,56.8122730474,32.3720197043,79.5045742438,32.2513159746,45.9187614356,30.4709359607,16.7784669948,27.2336619284,54.0910344828,62.0027586207,62.1658437722,80.5264664322,29.0123845182,77.5041531317,48.438226601,79.2933427167,48.3553553836,80.7643068262
67.3859047616,38.4921904762,29.28,37.2487619046,59.510857143,39.8910476192,77.5405714285,39.942857143,38.4383695238,39.0263466669,19.2807619046,37.8445714285,57.854702585,30.3199390477,81.88672,32.4224,38.784,29.5616,14.84864,29.84768,48.2203030995,54.2444383482,61.6402139667,73.4001341946,33.9068806336,71.4984199085,47.3817338778,71.5492832653,47.5584724704,72.675671609
65.5306577474,37.6373369136,27.2684015573,38.1289607173,56.4893082129,39.6100348018,74.27862047,38.3510988574,35.3063425415,39.8289801833,18.1738664296,39.69213932,56.2480047188,27.55247564,80.498289489,28.3840037749,33.182493807,27.8032322758,12.7530022413,28.8964492156,44.3229633883,59.5614486259,63.3790506667,76.4099755222,29.8215185208,77.2313981949,45.549346762,79.6715067241,45.42854931,80.3721319452
65.0215402949,38.2446000298,29.651363027,36.5013555787,58.2643205721,39.6179734844,75.3001138091,39.5179264113,39.7692548787,38.7372560703,22.0351532847,37.9515328467,58.5365708328,31.0603307015,78.7506271414,31.0666468047,42.7463131239,28.6602115298,20.6399523314,27.9654401907,50.1372262774,56.4842544315,65.6058394161,75.2415766423,32.5846423358,74.3243211679,49.471413675,72.2277372263,49.047996425,77.8881573067
64.1424161738,35.6368156367,31.1783452221,37.8968011412,56.5992294487,36.5389892015,72.8987221059,35.8706237618,39.0492466147,38.0745528101,23.1426282662,39.0088270805,55.3429534538,26.379065238,76.8861308411,26.5970841121,39.4260936404,28.1650839296,18.6918880329,30.7167100979,45.6469146828,56.3828754092,66.4636276939,75.4495517832,36.570818234,77.3478542817,50.0553118443,73.5294297156,49.6843791723,82.8463856573
